,meas,tmins,tunix
4,29.61,0.0,1559137816.0
5,29.61,0.004166666666666667,1559137816.25
6,29.61,0.008333333333333333,1559137816.5
7,29.61,0.0125,1559137816.75
8,29.69,0.016666666666666666,1559137817.0
9,29.69,0.020833333333333332,1559137817.25
10,29.69,0.025,1559137817.5
11,29.69,0.029166666666666667,1559137817.75
12,29.71,0.03333333333333333,1559137818.0
13,29.71,0.0375,1559137818.25
14,29.71,0.041666666666666664,1559137818.5
15,29.71,0.04583333333333333,1559137818.75
16,29.73,0.05,1559137819.0
17,29.73,0.05416666666666667,1559137819.25
18,29.73,0.058333333333333334,1559137819.5
19,29.73,0.0625,1559137819.75
20,29.71,0.06666666666666667,1559137820.0
21,29.71,0.07083333333333333,1559137820.25
22,29.71,0.075,1559137820.5
23,29.71,0.07916666666666666,1559137820.75
24,29.71,0.08333333333333333,1559137821.0
25,29.71,0.0875,1559137821.25
26,29.71,0.09166666666666666,1559137821.5
27,29.71,0.09583333333333334,1559137821.75
28,29.71,0.1,1559137822.0
29,29.71,0.10416666666666667,1559137822.25
30,29.71,0.10833333333333334,1559137822.5
31,29.71,0.1125,1559137822.75
32,29.71,0.11666666666666667,1559137823.0
33,29.71,0.12083333333333333,1559137823.25
34,29.71,0.125,1559137823.5
35,29.71,0.12916666666666668,1559137823.75
36,29.71,0.13333333333333333,1559137824.0
37,29.71,0.1375,1559137824.25
38,29.71,0.14166666666666666,1559137824.5
39,29.71,0.14583333333333334,1559137824.75
40,29.69,0.15,1559137825.0
41,29.69,0.15416666666666667,1559137825.25
42,29.69,0.15833333333333333,1559137825.5
43,29.69,0.1625,1559137825.75
44,29.69,0.16666666666666666,1559137826.0
45,29.69,0.17083333333333334,1559137826.25
46,29.69,0.175,1559137826.5
47,29.69,0.17916666666666667,1559137826.75
48,29.67,0.18333333333333332,1559137827.0
49,29.67,0.1875,1559137827.25
50,29.67,0.19166666666666668,1559137827.5
51,29.67,0.19583333333333333,1559137827.75
52,29.69,0.2,1559137828.0
53,29.69,0.20416666666666666,1559137828.25
54,29.69,0.20833333333333334,1559137828.5
55,29.69,0.2125,1559137828.75
56,29.67,0.21666666666666667,1559137829.0
