,meas,tmins,tunix
0,103.0,0.0,1548038676.0
1,88.0,0.016666666666666666,1548038677.0
2,114.0,0.03333333333333333,1548038678.0
3,100.0,0.05,1548038679.0
4,93.4,0.06666666666666667,1548038680.0
5,105.5,0.08333333333333333,1548038681.0
6,114.0,0.1,1548038682.0
7,120.5,0.11666666666666667,1548038683.0
8,125.44,0.13333333333333333,1548038684.0
9,129.6,0.15,1548038685.0
10,133.09,0.16666666666666666,1548038686.0
11,136.08,0.18333333333333332,1548038687.0
12,138.54,0.2,1548038688.0
13,140.71,0.21666666666666667,1548038689.0
14,143.67,0.23333333333333334,1548038690.0
15,146.31,0.25,1548038691.0
16,148.59,0.26666666666666666,1548038692.0
17,150.5,0.2833333333333333,1548038693.0
18,152.16,0.3,1548038694.0
19,153.55,0.31666666666666665,1548038695.0
20,154.67,0.3333333333333333,1548038696.0
21,155.59,0.35,1548038697.0
22,156.43,0.36666666666666664,1548038698.0
23,157.12,0.38333333333333336,1548038699.0
24,157.72,0.4,1548038700.0
25,158.81,0.4166666666666667,1548038701.0
26,159.78,0.43333333333333335,1548038702.0
27,161.64,0.45,1548038703.0
28,163.34,0.4666666666666667,1548038704.0
29,164.97,0.48333333333333334,1548038705.0
30,166.42,0.5,1548038706.0
31,167.81,0.5166666666666667,1548038707.0
32,169.18,0.5333333333333333,1548038708.0
33,170.47,0.55,1548038709.0
34,171.11,0.5666666666666667,1548038710.0
35,171.75,0.5833333333333334,1548038711.0
36,172.27,0.6,1548038712.0
37,172.76,0.6166666666666667,1548038713.0
38,173.23,0.6333333333333333,1548038714.0
39,173.7,0.65,1548038715.0
40,174.15,0.6666666666666666,1548038716.0
41,174.52,0.6833333333333333,1548038717.0
42,174.88,0.7,1548038718.0
43,175.23,0.7166666666666667,1548038719.0
44,174.27,0.7333333333333333,1548038720.0
45,173.11,0.75,1548038721.0
46,172.0,0.7666666666666667,1548038722.0
47,170.96,0.7833333333333333,1548038723.0
48,169.96,0.8,1548038724.0
49,169.02,0.8166666666666667,1548038725.0
