,meas,tmins,tunix
0,59.0,0.0,1512658864.0
1,58.5,0.016666666666666666,1512658865.0
2,58.67,0.03333333333333333,1512658866.0
3,56.25,0.05,1512658867.0
4,54.8,0.06666666666666667,1512658868.0
5,53.83,0.08333333333333333,1512658869.0
6,53.14,0.1,1512658870.0
7,52.5,0.11666666666666667,1512658871.0
8,52.11,0.13333333333333333,1512658872.0
9,52.9,0.15,1512658873.0
10,53.55,0.16666666666666666,1512658874.0
11,53.83,0.18333333333333332,1512658875.0
12,54.08,0.2,1512658876.0
13,54.21,0.21666666666666667,1512658877.0
14,54.53,0.23333333333333334,1512658878.0
15,54.81,0.25,1512658879.0
16,55.24,0.26666666666666666,1512658880.0
17,57.11,0.2833333333333333,1512658881.0
18,59.37,0.3,1512658882.0
19,61.45,0.31666666666666665,1512658883.0
20,63.29,0.3333333333333333,1512658884.0
21,65.09,0.35,1512658885.0
22,67.0,0.36666666666666664,1512658886.0
23,68.58,0.38333333333333336,1512658887.0
24,70.12,0.4,1512658888.0
25,71.58,0.4166666666666667,1512658889.0
26,72.96,0.43333333333333335,1512658890.0
27,74.29,0.45,1512658891.0
28,75.55,0.4666666666666667,1512658892.0
29,76.83,0.48333333333333334,1512658893.0
30,78.06,0.5,1512658894.0
31,79.31,0.5166666666666667,1512658895.0
32,80.45,0.5333333333333333,1512658896.0
33,81.5,0.55,1512658897.0
34,82.51,0.5666666666666667,1512658898.0
35,83.47,0.5833333333333334,1512658899.0
36,84.38,0.6,1512658900.0
37,85.24,0.6166666666666667,1512658901.0
38,86.05,0.6333333333333333,1512658902.0
39,86.8,0.65,1512658903.0
40,87.41,0.6666666666666666,1512658904.0
41,88.02,0.6833333333333333,1512658905.0
42,88.51,0.7,1512658906.0
43,89.0,0.7166666666666667,1512658907.0
44,89.38,0.7333333333333333,1512658908.0
45,89.74,0.75,1512658909.0
46,90.06,0.7666666666666667,1512658910.0
47,90.38,0.7833333333333333,1512658911.0
48,90.67,0.8,1512658912.0
49,90.96,0.8166666666666667,1512658913.0
50,91.24,0.8333333333333334,1512658914.0
51,91.5,0.85,1512658915.0
52,91.75,0.8666666666666667,1512658916.0
53,92.0,0.8833333333333333,1512658917.0
54,92.24,0.9,1512658918.0
55,92.45,0.9166666666666666,1512658919.0
56,92.61,0.9333333333333333,1512658920.0
57,92.72,0.95,1512658921.0
58,92.83,0.9666666666666667,1512658922.0
59,92.92,0.9833333333333333,1512658923.0
60,93.58,1.0,1512658924.0
61,94.27,1.0166666666666666,1512658925.0
62,94.93,1.0333333333333334,1512658926.0
63,95.78,1.05,1512658927.0
64,96.65,1.0666666666666667,1512658928.0
65,97.48,1.0833333333333333,1512658929.0
66,98.42,1.1,1512658930.0
67,99.33,1.1166666666666667,1512658931.0
68,100.22,1.1333333333333333,1512658932.0
69,100.93,1.15,1512658933.0
70,101.65,1.1666666666666667,1512658934.0
71,102.42,1.1833333333333333,1512658935.0
72,103.35,1.2,1512658936.0
73,104.33,1.2166666666666666,1512658937.0
74,105.27,1.2333333333333334,1512658938.0
75,106.22,1.25,1512658939.0
76,107.08,1.2666666666666666,1512658940.0
77,107.5,1.2833333333333334,1512658941.0
78,107.73,1.3,1512658942.0
79,107.93,1.3166666666666667,1512658943.0
80,108.15,1.3333333333333333,1512658944.0
81,108.28,1.35,1512658945.0
82,108.32,1.3666666666666667,1512658946.0
83,108.42,1.3833333333333333,1512658947.0
84,108.52,1.4,1512658948.0
85,108.58,1.4166666666666667,1512658949.0
86,108.68,1.4333333333333333,1512658950.0
87,108.77,1.45,1512658951.0
88,108.83,1.4666666666666666,1512658952.0
89,108.82,1.4833333333333334,1512658953.0
90,108.78,1.5,1512658954.0
91,108.72,1.5166666666666666,1512658955.0
92,108.67,1.5333333333333334,1512658956.0
93,108.63,1.55,1512658957.0
94,108.6,1.5666666666666667,1512658958.0
95,108.53,1.5833333333333333,1512658959.0
96,108.48,1.6,1512658960.0
97,108.48,1.6166666666666667,1512658961.0
98,108.48,1.6333333333333333,1512658962.0
99,108.47,1.65,1512658963.0
100,108.5,1.6666666666666667,1512658964.0
101,108.52,1.6833333333333333,1512658965.0
102,108.57,1.7,1512658966.0
103,108.68,1.7166666666666666,1512658967.0
104,108.85,1.7333333333333334,1512658968.0
105,108.83,1.75,1512658969.0
106,108.83,1.7666666666666666,1512658970.0
107,108.83,1.7833333333333334,1512658971.0
108,108.83,1.8,1512658972.0
109,108.85,1.8166666666666667,1512658973.0
110,108.87,1.8333333333333333,1512658974.0
111,108.88,1.85,1512658975.0
112,108.88,1.8666666666666667,1512658976.0
113,108.92,1.8833333333333333,1512658977.0
114,108.93,1.9,1512658978.0
115,108.95,1.9166666666666667,1512658979.0
116,108.97,1.9333333333333333,1512658980.0
117,109.07,1.95,1512658981.0
118,109.15,1.9666666666666666,1512658982.0
119,109.22,1.9833333333333334,1512658983.0
120,109.27,2.0,1512658984.0
121,109.33,2.0166666666666666,1512658985.0
122,109.47,2.033333333333333,1512658986.0
123,109.58,2.05,1512658987.0
124,109.57,2.066666666666667,1512658988.0
125,109.67,2.0833333333333335,1512658989.0
126,109.63,2.1,1512658990.0
127,109.62,2.1166666666666667,1512658991.0
128,109.62,2.1333333333333333,1512658992.0
129,109.58,2.15,1512658993.0
130,109.45,2.1666666666666665,1512658994.0
131,109.35,2.183333333333333,1512658995.0
132,109.13,2.2,1512658996.0
133,108.9,2.216666666666667,1512658997.0
134,108.63,2.2333333333333334,1512658998.0
135,108.35,2.25,1512658999.0
136,108.08,2.2666666666666666,1512659000.0
137,107.82,2.283333333333333,1512659001.0
138,107.55,2.3,1512659002.0
139,107.2,2.316666666666667,1512659003.0
140,106.88,2.3333333333333335,1512659004.0
141,106.6,2.35,1512659005.0
142,106.33,2.3666666666666667,1512659006.0
143,106.07,2.3833333333333333,1512659007.0
144,105.77,2.4,1512659008.0
145,105.5,2.4166666666666665,1512659009.0
146,105.2,2.433333333333333,1512659010.0
147,104.9,2.45,1512659011.0
148,104.58,2.466666666666667,1512659012.0
149,104.38,2.4833333333333334,1512659013.0
150,104.17,2.5,1512659014.0
151,103.92,2.5166666666666666,1512659015.0
152,103.63,2.533333333333333,1512659016.0
153,103.3,2.55,1512659017.0
154,102.8,2.566666666666667,1512659018.0
155,102.35,2.5833333333333335,1512659019.0
156,101.87,2.6,1512659020.0
157,101.35,2.6166666666666667,1512659021.0
158,100.83,2.6333333333333333,1512659022.0
159,100.37,2.65,1512659023.0
160,99.92,2.6666666666666665,1512659024.0
161,99.43,2.683333333333333,1512659025.0
162,99.0,2.7,1512659026.0
163,98.48,2.716666666666667,1512659027.0
164,97.98,2.7333333333333334,1512659028.0
165,97.67,2.75,1512659029.0
166,97.33,2.7666666666666666,1512659030.0
167,96.98,2.783333333333333,1512659031.0
168,96.62,2.8,1512659032.0
169,96.23,2.816666666666667,1512659033.0
170,95.85,2.8333333333333335,1512659034.0
171,95.47,2.85,1512659035.0
172,95.1,2.8666666666666667,1512659036.0
173,94.72,2.8833333333333333,1512659037.0
174,94.35,2.9,1512659038.0
175,94.0,2.9166666666666665,1512659039.0
176,93.7,2.933333333333333,1512659040.0
177,93.37,2.95,1512659041.0
178,93.05,2.966666666666667,1512659042.0
179,92.78,2.9833333333333334,1512659043.0
180,92.53,3.0,1512659044.0
181,92.25,3.0166666666666666,1512659045.0
182,91.88,3.033333333333333,1512659046.0
183,91.52,3.05,1512659047.0
184,91.25,3.066666666666667,1512659048.0
185,90.9,3.0833333333333335,1512659049.0
186,90.57,3.1,1512659050.0
187,90.25,3.1166666666666667,1512659051.0
188,89.93,3.1333333333333333,1512659052.0
189,89.62,3.15,1512659053.0
190,89.38,3.1666666666666665,1512659054.0
191,89.12,3.183333333333333,1512659055.0
192,88.78,3.2,1512659056.0
193,88.43,3.216666666666667,1512659057.0
194,88.12,3.2333333333333334,1512659058.0
195,87.82,3.25,1512659059.0
196,87.55,3.2666666666666666,1512659060.0
197,87.32,3.283333333333333,1512659061.0
198,87.08,3.3,1512659062.0
199,86.97,3.316666666666667,1512659063.0
200,86.83,3.3333333333333335,1512659064.0
201,86.72,3.35,1512659065.0
202,86.6,3.3666666666666667,1512659066.0
203,86.52,3.3833333333333333,1512659067.0
204,86.43,3.4,1512659068.0
205,86.33,3.4166666666666665,1512659069.0
206,86.23,3.433333333333333,1512659070.0
207,86.13,3.45,1512659071.0
