,meas,tmins,tunix
0,49.0,0.0,1556909861.0
1,49.0,0.016666666666666666,1556909862.0
2,93.33,0.03333333333333333,1556909863.0
3,92.75,0.05,1556909864.0
4,86.0,0.06666666666666667,1556909865.0
5,81.83,0.08333333333333333,1556909866.0
6,78.71,0.1,1556909867.0
7,76.75,0.11666666666666667,1556909868.0
8,75.0,0.13333333333333333,1556909869.0
9,73.3,0.15,1556909870.0
10,71.55,0.16666666666666666,1556909871.0
11,70.0,0.18333333333333332,1556909872.0
12,71.69,0.2,1556909873.0
13,73.21,0.21666666666666667,1556909874.0
14,74.67,0.23333333333333334,1556909875.0
15,76.06,0.25,1556909876.0
16,77.35,0.26666666666666666,1556909877.0
17,78.67,0.2833333333333333,1556909878.0
18,79.68,0.3,1556909879.0
19,80.6,0.31666666666666665,1556909880.0
20,81.05,0.3333333333333333,1556909881.0
21,81.45,0.35,1556909882.0
22,81.83,0.36666666666666664,1556909883.0
23,82.17,0.38333333333333336,1556909884.0
24,82.44,0.4,1556909885.0
25,82.73,0.4166666666666667,1556909886.0
26,83.0,0.43333333333333335,1556909887.0
27,83.25,0.45,1556909888.0
28,83.45,0.4666666666666667,1556909889.0
29,83.67,0.48333333333333334,1556909890.0
30,83.87,0.5,1556909891.0
31,84.06,0.5166666666666667,1556909892.0
32,84.24,0.5333333333333333,1556909893.0
33,84.44,0.55,1556909894.0
34,84.66,0.5666666666666667,1556909895.0
35,84.86,0.5833333333333334,1556909896.0
36,85.16,0.6,1556909897.0
37,86.47,0.6166666666666667,1556909898.0
38,87.72,0.6333333333333333,1556909899.0
39,88.88,0.65,1556909900.0
40,89.95,0.6666666666666666,1556909901.0
41,90.86,0.6833333333333333,1556909902.0
42,91.74,0.7,1556909903.0
43,92.59,0.7166666666666667,1556909904.0
44,93.42,0.7333333333333333,1556909905.0
45,94.22,0.75,1556909906.0
46,94.94,0.7666666666666667,1556909907.0
47,95.65,0.7833333333333333,1556909908.0
48,96.33,0.8,1556909909.0
49,97.0,0.8166666666666667,1556909910.0
50,97.67,0.8333333333333334,1556909911.0
51,98.23,0.85,1556909912.0
52,98.66,0.8666666666666667,1556909913.0
53,99.13,0.8833333333333333,1556909914.0
54,99.51,0.9,1556909915.0
55,99.89,0.9166666666666666,1556909916.0
56,100.19,0.9333333333333333,1556909917.0
57,100.4,0.95,1556909918.0
