,meas,tmins,tunix
0,67.0,0.0,1505405307.0
1,67.5,0.016666666666666666,1505405308.0
2,64.33,0.03333333333333333,1505405309.0
3,61.25,0.05,1505405310.0
4,64.2,0.06666666666666667,1505405311.0
5,74.33,0.08333333333333333,1505405312.0
6,81.57,0.1,1505405313.0
7,85.62,0.11666666666666667,1505405314.0
8,89.22,0.13333333333333333,1505405315.0
9,92.6,0.15,1505405316.0
10,95.27,0.16666666666666666,1505405317.0
11,97.5,0.18333333333333332,1505405318.0
12,99.92,0.2,1505405319.0
13,102.43,0.21666666666666667,1505405320.0
14,104.6,0.23333333333333334,1505405321.0
15,106.44,0.25,1505405322.0
16,108.06,0.26666666666666666,1505405323.0
17,109.5,0.2833333333333333,1505405324.0
18,110.79,0.3,1505405325.0
19,112.0,0.31666666666666665,1505405326.0
20,113.14,0.3333333333333333,1505405327.0
21,114.18,0.35,1505405328.0
22,115.17,0.36666666666666664,1505405329.0
23,116.12,0.38333333333333336,1505405330.0
24,117.04,0.4,1505405331.0
25,117.92,0.4166666666666667,1505405332.0
26,118.78,0.43333333333333335,1505405333.0
27,119.54,0.45,1505405334.0
28,120.28,0.4666666666666667,1505405335.0
29,120.97,0.48333333333333334,1505405336.0
30,121.58,0.5,1505405337.0
31,122.12,0.5166666666666667,1505405338.0
32,122.58,0.5333333333333333,1505405339.0
33,122.97,0.55,1505405340.0
34,123.34,0.5666666666666667,1505405341.0
35,123.69,0.5833333333333334,1505405342.0
36,124.03,0.6,1505405343.0
37,124.34,0.6166666666666667,1505405344.0
38,124.69,0.6333333333333333,1505405345.0
39,125.05,0.65,1505405346.0
40,125.41,0.6666666666666666,1505405347.0
41,125.76,0.6833333333333333,1505405348.0
42,126.12,0.7,1505405349.0
43,126.45,0.7166666666666667,1505405350.0
44,126.8,0.7333333333333333,1505405351.0
45,127.13,0.75,1505405352.0
46,127.47,0.7666666666666667,1505405353.0
47,127.79,0.7833333333333333,1505405354.0
48,128.14,0.8,1505405355.0
49,128.5,0.8166666666666667,1505405356.0
50,128.88,0.8333333333333334,1505405357.0
51,129.27,0.85,1505405358.0
52,129.66,0.8666666666666667,1505405359.0
53,130.02,0.8833333333333333,1505405360.0
54,130.36,0.9,1505405361.0
55,130.68,0.9166666666666666,1505405362.0
56,130.98,0.9333333333333333,1505405363.0
57,131.26,0.95,1505405364.0
58,131.53,0.9666666666666667,1505405365.0
59,131.78,0.9833333333333333,1505405366.0
60,133.1,1.0,1505405367.0
61,134.4,1.0166666666666666,1505405368.0
62,135.87,1.0333333333333334,1505405369.0
63,137.42,1.05,1505405370.0
64,138.58,1.0666666666666667,1505405371.0
65,138.93,1.0833333333333333,1505405372.0
66,139.28,1.1,1505405373.0
67,139.82,1.1166666666666667,1505405374.0
