,meas,tmins,tunix
32,0.056318,0.0,1502199881.0
33,0.014079,0.004166666666666667,1502199881.25
34,0.016639,0.008333333333333333,1502199881.5
35,0.01152,0.0125,1502199881.75
36,0.01024,0.016666666666666666,1502199882.0
37,0.00896,0.020833333333333332,1502199882.25
38,0.00896,0.025,1502199882.5
39,0.021759,0.029166666666666667,1502199882.75
40,0.023039,0.03333333333333333,1502199883.0
41,0.024319,0.0375,1502199883.25
42,0.028159,0.041666666666666664,1502199883.5
43,0.030719,0.04583333333333333,1502199883.75
44,0.020479,0.05,1502199884.0
45,0.00896,0.05416666666666667,1502199884.25
46,0.00768,0.058333333333333334,1502199884.5
47,0.00896,0.0625,1502199884.75
48,0.00896,0.06666666666666667,1502199885.0
49,0.026879,0.07083333333333333,1502199885.25
50,0.028159,0.075,1502199885.5
51,0.00896,0.07916666666666666,1502199885.75
52,0.023039,0.08333333333333333,1502199886.0
53,0.023039,0.0875,1502199886.25
54,0.017919,0.09166666666666666,1502199886.5
55,0.0064,0.09583333333333334,1502199886.75
56,0.023039,0.1,1502199887.0
57,0.021759,0.10416666666666667,1502199887.25
58,0.01152,0.10833333333333334,1502199887.5
59,0.01152,0.1125,1502199887.75
60,0.00768,0.11666666666666667,1502199888.0
61,0.00896,0.12083333333333333,1502199888.25
62,0.00768,0.125,1502199888.5
63,0.0064,0.12916666666666668,1502199888.75
64,0.00512,0.13333333333333333,1502199889.0
65,0.0064,0.1375,1502199889.25
66,0.00512,0.14166666666666666,1502199889.5
67,0.0064,0.14583333333333334,1502199889.75
68,0.00768,0.15,1502199890.0
69,0.00768,0.15416666666666667,1502199890.25
70,0.00768,0.15833333333333333,1502199890.5
71,0.00768,0.1625,1502199890.75
72,0.00896,0.16666666666666666,1502199891.0
73,0.0064,0.17083333333333334,1502199891.25
74,0.0064,0.175,1502199891.5
75,0.01152,0.17916666666666667,1502199891.75
76,0.017919,0.18333333333333332,1502199892.0
77,0.01024,0.1875,1502199892.25
