,meas,tmins,tunix
4,31.73,0.0,1522159595.0
5,31.73,0.004166666666666667,1522159595.25
6,31.73,0.008333333333333333,1522159595.5
7,31.73,0.0125,1522159595.75
8,31.73,0.016666666666666666,1522159596.0
9,31.73,0.020833333333333332,1522159596.25
10,31.73,0.025,1522159596.5
11,31.73,0.029166666666666667,1522159596.75
12,31.73,0.03333333333333333,1522159597.0
13,31.73,0.0375,1522159597.25
14,31.73,0.041666666666666664,1522159597.5
15,31.73,0.04583333333333333,1522159597.75
16,31.71,0.05,1522159598.0
17,31.71,0.05416666666666667,1522159598.25
18,31.71,0.058333333333333334,1522159598.5
19,31.71,0.0625,1522159598.75
20,31.69,0.06666666666666667,1522159599.0
21,31.69,0.07083333333333333,1522159599.25
22,31.69,0.075,1522159599.5
23,31.69,0.07916666666666666,1522159599.75
24,31.71,0.08333333333333333,1522159600.0
25,31.71,0.0875,1522159600.25
26,31.71,0.09166666666666666,1522159600.5
27,31.71,0.09583333333333334,1522159600.75
28,31.71,0.1,1522159601.0
29,31.71,0.10416666666666667,1522159601.25
30,31.71,0.10833333333333334,1522159601.5
31,31.71,0.1125,1522159601.75
32,31.69,0.11666666666666667,1522159602.0
33,31.69,0.12083333333333333,1522159602.25
34,31.69,0.125,1522159602.5
35,31.69,0.12916666666666668,1522159602.75
36,31.73,0.13333333333333333,1522159603.0
37,31.73,0.1375,1522159603.25
38,31.73,0.14166666666666666,1522159603.5
39,31.73,0.14583333333333334,1522159603.75
40,31.69,0.15,1522159604.0
41,31.69,0.15416666666666667,1522159604.25
42,31.69,0.15833333333333333,1522159604.5
43,31.69,0.1625,1522159604.75
44,31.73,0.16666666666666666,1522159605.0
45,31.73,0.17083333333333334,1522159605.25
46,31.73,0.175,1522159605.5
47,31.73,0.17916666666666667,1522159605.75
48,31.71,0.18333333333333332,1522159606.0
49,31.71,0.1875,1522159606.25
50,31.71,0.19166666666666668,1522159606.5
51,31.71,0.19583333333333333,1522159606.75
52,31.69,0.2,1522159607.0
53,31.69,0.20416666666666666,1522159607.25
54,31.69,0.20833333333333334,1522159607.5
55,31.69,0.2125,1522159607.75
56,31.71,0.21666666666666667,1522159608.0
57,31.71,0.22083333333333333,1522159608.25
58,31.71,0.225,1522159608.5
59,31.71,0.22916666666666666,1522159608.75
60,31.73,0.23333333333333334,1522159609.0
61,31.73,0.2375,1522159609.25
62,31.73,0.24166666666666667,1522159609.5
63,31.73,0.24583333333333332,1522159609.75
64,31.71,0.25,1522159610.0
65,31.71,0.25416666666666665,1522159610.25
66,31.71,0.25833333333333336,1522159610.5
67,31.71,0.2625,1522159610.75
68,31.69,0.26666666666666666,1522159611.0
69,31.69,0.2708333333333333,1522159611.25
70,31.69,0.275,1522159611.5
71,31.69,0.2791666666666667,1522159611.75
72,31.71,0.2833333333333333,1522159612.0
73,31.71,0.2875,1522159612.25
74,31.71,0.2916666666666667,1522159612.5
75,31.71,0.29583333333333334,1522159612.75
76,31.71,0.3,1522159613.0
77,31.71,0.30416666666666664,1522159613.25
78,31.71,0.30833333333333335,1522159613.5
79,31.71,0.3125,1522159613.75
80,31.69,0.31666666666666665,1522159614.0
81,31.69,0.32083333333333336,1522159614.25
82,31.69,0.325,1522159614.5
83,31.69,0.32916666666666666,1522159614.75
84,31.73,0.3333333333333333,1522159615.0
85,31.73,0.3375,1522159615.25
86,31.73,0.3416666666666667,1522159615.5
87,31.73,0.3458333333333333,1522159615.75
88,31.71,0.35,1522159616.0
89,31.71,0.3541666666666667,1522159616.25
90,31.71,0.35833333333333334,1522159616.5
91,31.71,0.3625,1522159616.75
92,31.71,0.36666666666666664,1522159617.0
93,31.71,0.37083333333333335,1522159617.25
94,31.71,0.375,1522159617.5
95,31.71,0.37916666666666665,1522159617.75
96,31.71,0.38333333333333336,1522159618.0
97,31.71,0.3875,1522159618.25
98,31.71,0.39166666666666666,1522159618.5
99,31.71,0.3958333333333333,1522159618.75
100,31.71,0.4,1522159619.0
101,31.71,0.4041666666666667,1522159619.25
102,31.71,0.4083333333333333,1522159619.5
103,31.71,0.4125,1522159619.75
104,31.71,0.4166666666666667,1522159620.0
105,31.71,0.42083333333333334,1522159620.25
106,31.71,0.425,1522159620.5
107,31.71,0.42916666666666664,1522159620.75
108,31.69,0.43333333333333335,1522159621.0
109,31.69,0.4375,1522159621.25
110,31.69,0.44166666666666665,1522159621.5
111,31.69,0.44583333333333336,1522159621.75
112,31.67,0.45,1522159622.0
113,31.67,0.45416666666666666,1522159622.25
114,31.67,0.4583333333333333,1522159622.5
115,31.67,0.4625,1522159622.75
116,31.73,0.4666666666666667,1522159623.0
117,31.73,0.4708333333333333,1522159623.25
118,31.73,0.475,1522159623.5
119,31.73,0.4791666666666667,1522159623.75
120,31.71,0.48333333333333334,1522159624.0
121,31.71,0.4875,1522159624.25
122,31.71,0.49166666666666664,1522159624.5
123,31.71,0.49583333333333335,1522159624.75
124,31.69,0.5,1522159625.0
125,31.69,0.5041666666666667,1522159625.25
126,31.69,0.5083333333333333,1522159625.5
127,31.69,0.5125,1522159625.75
128,31.69,0.5166666666666667,1522159626.0
129,31.69,0.5208333333333334,1522159626.25
130,31.69,0.525,1522159626.5
131,31.69,0.5291666666666667,1522159626.75
132,31.71,0.5333333333333333,1522159627.0
133,31.71,0.5375,1522159627.25
134,31.71,0.5416666666666666,1522159627.5
135,31.71,0.5458333333333333,1522159627.75
136,31.71,0.55,1522159628.0
137,31.71,0.5541666666666667,1522159628.25
138,31.71,0.5583333333333333,1522159628.5
139,31.71,0.5625,1522159628.75
140,31.67,0.5666666666666667,1522159629.0
141,31.67,0.5708333333333333,1522159629.25
142,31.67,0.575,1522159629.5
143,31.67,0.5791666666666667,1522159629.75
144,31.69,0.5833333333333334,1522159630.0
145,31.69,0.5875,1522159630.25
146,31.69,0.5916666666666667,1522159630.5
147,31.69,0.5958333333333333,1522159630.75
148,31.71,0.6,1522159631.0
149,31.71,0.6041666666666666,1522159631.25
150,31.71,0.6083333333333333,1522159631.5
151,31.71,0.6125,1522159631.75
152,31.71,0.6166666666666667,1522159632.0
153,31.71,0.6208333333333333,1522159632.25
154,31.71,0.625,1522159632.5
155,31.71,0.6291666666666667,1522159632.75
156,31.67,0.6333333333333333,1522159633.0
157,31.67,0.6375,1522159633.25
158,31.67,0.6416666666666667,1522159633.5
159,31.67,0.6458333333333334,1522159633.75
160,31.69,0.65,1522159634.0
161,31.69,0.6541666666666667,1522159634.25
162,31.69,0.6583333333333333,1522159634.5
163,31.69,0.6625,1522159634.75
164,31.71,0.6666666666666666,1522159635.0
165,31.71,0.6708333333333333,1522159635.25
166,31.71,0.675,1522159635.5
167,31.71,0.6791666666666667,1522159635.75
168,31.69,0.6833333333333333,1522159636.0
169,31.69,0.6875,1522159636.25
170,31.69,0.6916666666666667,1522159636.5
171,31.69,0.6958333333333333,1522159636.75
172,31.69,0.7,1522159637.0
173,31.69,0.7041666666666667,1522159637.25
174,31.69,0.7083333333333334,1522159637.5
175,31.69,0.7125,1522159637.75
176,31.71,0.7166666666666667,1522159638.0
177,31.71,0.7208333333333333,1522159638.25
178,31.71,0.725,1522159638.5
179,31.71,0.7291666666666666,1522159638.75
180,31.73,0.7333333333333333,1522159639.0
181,31.73,0.7375,1522159639.25
182,31.73,0.7416666666666667,1522159639.5
183,31.73,0.7458333333333333,1522159639.75
184,31.71,0.75,1522159640.0
185,31.71,0.7541666666666667,1522159640.25
186,31.71,0.7583333333333333,1522159640.5
187,31.71,0.7625,1522159640.75
188,31.73,0.7666666666666667,1522159641.0
189,31.73,0.7708333333333334,1522159641.25
190,31.73,0.775,1522159641.5
191,31.73,0.7791666666666667,1522159641.75
192,31.73,0.7833333333333333,1522159642.0
193,31.73,0.7875,1522159642.25
