,meas,tmins,tunix
4,30.23,0.0,1505224917.0
5,30.23,0.004166666666666667,1505224917.25
6,30.23,0.008333333333333333,1505224917.5
7,30.23,0.0125,1505224917.75
8,30.25,0.016666666666666666,1505224918.0
9,30.25,0.020833333333333332,1505224918.25
10,30.25,0.025,1505224918.5
11,30.25,0.029166666666666667,1505224918.75
12,30.23,0.03333333333333333,1505224919.0
13,30.23,0.0375,1505224919.25
14,30.23,0.041666666666666664,1505224919.5
15,30.23,0.04583333333333333,1505224919.75
16,30.23,0.05,1505224920.0
17,30.23,0.05416666666666667,1505224920.25
18,30.23,0.058333333333333334,1505224920.5
19,30.23,0.0625,1505224920.75
20,30.23,0.06666666666666667,1505224921.0
21,30.23,0.07083333333333333,1505224921.25
22,30.23,0.075,1505224921.5
23,30.23,0.07916666666666666,1505224921.75
24,30.23,0.08333333333333333,1505224922.0
25,30.23,0.0875,1505224922.25
26,30.23,0.09166666666666666,1505224922.5
27,30.23,0.09583333333333334,1505224922.75
28,30.25,0.1,1505224923.0
29,30.25,0.10416666666666667,1505224923.25
30,30.25,0.10833333333333334,1505224923.5
31,30.25,0.1125,1505224923.75
32,30.23,0.11666666666666667,1505224924.0
33,30.23,0.12083333333333333,1505224924.25
34,30.23,0.125,1505224924.5
35,30.23,0.12916666666666668,1505224924.75
36,30.25,0.13333333333333333,1505224925.0
37,30.25,0.1375,1505224925.25
38,30.25,0.14166666666666666,1505224925.5
39,30.25,0.14583333333333334,1505224925.75
40,30.25,0.15,1505224926.0
41,30.25,0.15416666666666667,1505224926.25
42,30.25,0.15833333333333333,1505224926.5
43,30.25,0.1625,1505224926.75
44,30.25,0.16666666666666666,1505224927.0
45,30.25,0.17083333333333334,1505224927.25
46,30.25,0.175,1505224927.5
47,30.25,0.17916666666666667,1505224927.75
48,30.25,0.18333333333333332,1505224928.0
49,30.25,0.1875,1505224928.25
50,30.25,0.19166666666666668,1505224928.5
51,30.25,0.19583333333333333,1505224928.75
52,30.25,0.2,1505224929.0
53,30.25,0.20416666666666666,1505224929.25
54,30.25,0.20833333333333334,1505224929.5
55,30.25,0.2125,1505224929.75
56,30.23,0.21666666666666667,1505224930.0
57,30.23,0.22083333333333333,1505224930.25
58,30.23,0.225,1505224930.5
59,30.23,0.22916666666666666,1505224930.75
60,30.25,0.23333333333333334,1505224931.0
61,30.25,0.2375,1505224931.25
62,30.25,0.24166666666666667,1505224931.5
63,30.25,0.24583333333333332,1505224931.75
64,30.25,0.25,1505224932.0
65,30.25,0.25416666666666665,1505224932.25
66,30.25,0.25833333333333336,1505224932.5
67,30.25,0.2625,1505224932.75
68,30.25,0.26666666666666666,1505224933.0
69,30.25,0.2708333333333333,1505224933.25
70,30.25,0.275,1505224933.5
71,30.25,0.2791666666666667,1505224933.75
72,30.23,0.2833333333333333,1505224934.0
73,30.23,0.2875,1505224934.25
74,30.23,0.2916666666666667,1505224934.5
75,30.23,0.29583333333333334,1505224934.75
76,30.23,0.3,1505224935.0
77,30.23,0.30416666666666664,1505224935.25
78,30.23,0.30833333333333335,1505224935.5
79,30.23,0.3125,1505224935.75
80,30.25,0.31666666666666665,1505224936.0
81,30.25,0.32083333333333336,1505224936.25
82,30.25,0.325,1505224936.5
83,30.25,0.32916666666666666,1505224936.75
84,30.25,0.3333333333333333,1505224937.0
85,30.25,0.3375,1505224937.25
86,30.25,0.3416666666666667,1505224937.5
87,30.25,0.3458333333333333,1505224937.75
88,30.25,0.35,1505224938.0
89,30.25,0.3541666666666667,1505224938.25
90,30.25,0.35833333333333334,1505224938.5
91,30.25,0.3625,1505224938.75
92,30.25,0.36666666666666664,1505224939.0
93,30.25,0.37083333333333335,1505224939.25
94,30.25,0.375,1505224939.5
95,30.25,0.37916666666666665,1505224939.75
